system:index,forest_lab,id,max_ndvi,mean_ndvi,min_ndvi,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,ndvi_amplitude,rand,subset,.geo
0000000000000000022b_0,1,AL_758460638,0.9070883393287659,0.6885959307352701,0.3690485656261444,0.3935811,0.3930502,0.36904857,0.7599165,0.90708834,0.8843817,0.89629036,0.8658221,0.87448835,0.8335321,0.6762494,0.4097025,0.5380397737026215,0.758460638758795,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022d_0,1,AL_760095449,0.8214772939682007,0.7703075061241785,0.668639063835144,0.6745592,0.66863906,0.71373,0.8153972,0.81786186,0.8134957,0.819955,0.80368096,0.8009675,0.8214773,0.7838925,0.71003383,0.15283823013305664,0.760095449232947,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022e_0,1,AL_760365871,0.8027744293212891,0.7041984796524048,0.5927056074142456,0.64031345,0.6082474,0.5927056,0.7861046,0.8027744,0.7762918,0.7753247,0.757437,0.7344402,0.69078016,0.65976596,0.62619644,0.21006882190704346,0.76036587123107,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f_0,1,AL_761061584,0.8815755844116211,0.7324044952789942,0.49903661012649536,0.55932206,0.4990366,0.81652045,0.88134253,0.8815756,0.8641467,0.8569925,0.59762174,0.71666664,0.80635166,0.7052538,0.6040237,0.38253897428512573,0.761061584543781,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000231_0,1,AL_766659474,0.8504135012626648,0.7942254394292831,0.6996448636054993,0.72716606,0.7429538,0.69964486,0.82030165,0.8504135,0.8413376,0.8369013,0.8367737,0.7922406,0.8184092,0.77192104,0.79264194,0.15076863765716553,0.766659474135414,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000232_0,1,AL_769172786,0.8061442971229553,0.7760854164759318,0.7553508281707764,0.79743886,0.76487803,0.7553508,0.7693137,0.7962014,0.76855,0.7646573,0.76666665,0.76638174,0.7763593,0.78108287,0.8061443,0.050793468952178955,0.769172786380452,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234_0,1,AL_772058397,0.8922774195671082,0.822249154249827,0.7520994544029236,0.76950353,0.75209945,0.7668446,0.8922774,0.88727015,0.8456178,0.877551,0.8909715,0.790393,0.8013289,0.81845725,0.7746753,0.14017796516418457,0.772058397852402,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000237_0,1,AL_775687825,0.851425290107727,0.7618985027074814,0.634719729423523,0.6413765,0.6347197,0.7486653,0.8470475,0.8514253,0.80683863,0.82026434,0.83598787,0.81807584,0.79302424,0.6607774,0.68457943,0.2167055606842041,0.775687825082675,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000238_0,1,AL_776519188,0.8948002457618713,0.8067270368337631,0.5612325072288513,0.8745821,0.84638697,0.81130135,0.7970803,0.80116427,0.7862481,0.80642724,0.8232801,0.5612325,0.83866084,0.83956045,0.89480025,0.33356773853302,0.776519188373329,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023a_0,1,AL_779956304,0.8687953352928162,0.7056092744072279,0.48267218470573425,0.57579875,0.5969755,0.5781742,0.8170521,0.86879534,0.8414322,0.62861204,0.827755,0.80674654,0.48267218,0.80025285,0.6430446,0.3861231505870819,0.779956304873847,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000023b_0,1,AL_780112367,0.8905592560768127,0.7679934799671173,0.6013835072517395,0.65308607,0.6013835,0.6590244,0.89055926,0.8838396,0.8439681,0.8418474,0.8368263,0.83715016,0.80038387,0.7049645,0.6628885,0.28917574882507324,0.780112367985626,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000241_0,1,AL_786222458,0.8801483511924744,0.8450862417618433,0.8160204887390137,0.88014835,0.86443514,0.8258258,0.8313253,0.8300262,0.82568806,0.8430178,0.8160205,0.8430139,0.8617771,0.85656744,0.8631893,0.0641278624534607,0.786222458775282,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000245_0,1,AL_789486192,0.8606492877006531,0.7959311207135519,0.7265917658805847,0.7627119,0.7371879,0.72659177,0.79878587,0.8606493,0.8202503,0.8447564,0.77003485,0.85944605,0.79168886,0.7961956,0.78287464,0.13405752182006836,0.789486192568769,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000246_0,1,AL_790499337,0.8671411275863647,0.8411947637796402,0.7849815487861633,0.8530149,0.8279394,0.78498155,0.83585215,0.85531145,0.846516,0.83588696,0.80456394,0.8608563,0.8671411,0.8593375,0.8629359,0.08215957880020142,0.790499337697519,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000247_0,1,AL_792110184,0.8210640549659729,0.7591454734404882,0.6756277680397034,0.76452756,0.7720857,0.7414182,0.7778656,0.7785104,0.7865402,0.7481679,0.82106405,0.67562777,0.80028945,0.70731777,0.7363311,0.14543628692626953,0.792110184055972,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248_0,1,AL_792756774,0.8264230489730835,0.5475722967336575,0.08235294371843338,0.71105826,0.7108168,0.71074384,0.81467754,0.82642305,0.68943816,0.08235294,0.36076835,0.4693761,0.49875155,0.4566949,0.23976608,0.7440701052546501,0.792756774744041,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a_0,1,AL_793414771,0.854121208190918,0.7713643709818522,0.6660052537918091,0.6876743,0.6725305,0.66600525,0.83353436,0.8487154,0.85207295,0.8263078,0.8541212,0.82380635,0.791491,0.6779187,0.72219473,0.1881159543991089,0.793414771727441,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024d_0,1,AL_796288833,0.9028133153915405,0.7071382229526838,0.4101921617984772,0.50775194,0.4600188,0.41019216,0.8345262,0.9028133,0.88010144,0.8767202,0.8686017,0.8561351,0.7887786,0.56699455,0.5330247,0.49262115359306335,0.796288833234325,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f_0,1,AL_800280747,0.8993621468544006,0.6945443674921989,0.3945798873901367,0.4159786,0.3945799,0.5167012,0.8893848,0.89936215,0.87705374,0.8769671,0.8864193,0.8595115,0.71985066,0.5501299,0.4485936,0.5047822594642639,0.800280747153378,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000258_0,1,AL_811113624,0.8355257511138916,0.7944744924704233,0.7302140593528748,0.7591623,0.73021406,0.7309255,0.8249744,0.8300644,0.8294243,0.8275011,0.83552575,0.80794936,0.7880339,0.78766805,0.7822507,0.10531169176101685,0.811113624229228,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025b_0,1,AL_817688051,0.8480566740036011,0.7492753093441328,0.3009161353111267,0.8379121,0.82277554,0.79575765,0.8314673,0.8300609,0.46736655,0.30091614,0.8480567,0.7571669,0.8219133,0.83271915,0.84519154,0.5471405386924744,0.817688051227102,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025c_0,1,AL_818552114,0.8803373575210571,0.598727156718572,0.40727049112319946,0.48264524,0.44535792,0.4072705,0.6592502,0.6138676,0.47920012,0.88033736,0.50225997,0.8483905,0.8014815,0.64501244,0.41965255,0.47306686639785767,0.818552114597911,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262_0,1,AL_825818023,0.9039215445518494,0.778083547949791,0.5759903788566589,0.6,0.5759904,0.6242156,0.8950185,0.90392154,0.89127326,0.89394283,0.87271523,0.8752688,0.82988507,0.7064786,0.6682927,0.32793116569519043,0.825818023032135,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000269_0,1,AL_837474526,0.9002437591552734,0.7552409147222837,0.4965527355670929,0.6196266,0.5844595,0.49655274,0.7679124,0.90024376,0.87230504,0.8638033,0.8628271,0.86581177,0.89704865,0.7456639,0.58663625,0.40369102358818054,0.83747452622752,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026a_0,1,AL_837676768,0.8451262712478638,0.7821249316136042,0.6748223900794983,0.7657155,0.74224806,0.6748224,0.79166734,0.8422445,0.7878298,0.83868444,0.8107458,0.8451263,0.7541925,0.7704403,0.76178235,0.17030388116836548,0.837676768831956,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026d_0,1,AL_838993949,0.8849753141403198,0.6868265693386396,0.4071088433265686,0.4823819,0.44329074,0.40710884,0.83711255,0.79382455,0.8849753,0.87344635,0.8467817,0.8393248,0.8182977,0.5769501,0.43842438,0.4778664708137512,0.838993949366434,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026e_0,1,AL_841931435,0.8453905582427979,0.8161787589391073,0.7718344926834106,0.84539056,0.83511955,0.7718345,0.78120065,0.79618824,0.79407406,0.8067534,0.8362574,0.82148004,0.83908737,0.8268507,0.83990866,0.07355606555938721,0.841931435050807,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026f_0,1,AL_843181107,0.6850135326385498,0.5808447152376175,0.44049885869026184,0.50756925,0.47330096,0.44049886,0.59985983,0.6682666,0.68501353,0.68349975,0.61229765,0.6013991,0.59625965,0.55335295,0.5488184,0.24451467394828796,0.843181107110419,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000270_0,1,AL_843519625,0.9053846597671509,0.8098397254943848,0.636407196521759,0.7134585,0.6364072,0.6832726,0.8974754,0.90538466,0.8776505,0.888732,0.8769928,0.8666667,0.8831308,0.7831978,0.7057077,0.26897746324539185,0.843519625818876,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000274_0,1,AL_846592083,0.8976007699966431,0.6993921337028345,0.2319217175245285,0.65086937,0.6047539,0.70320034,0.8946292,0.89760077,0.8786631,0.5282603,0.23192172,0.8507367,0.8377671,0.58057874,0.73372436,0.6656790524721146,0.846592083069457,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000276_0,1,AL_847600027,0.8476179838180542,0.8278520802656809,0.7873457074165344,0.8379816,0.8044975,0.7873457,0.8239064,0.8331068,0.83090395,0.8394794,0.8221284,0.8461802,0.83537656,0.847618,0.82570046,0.060272276401519775,0.84760002710881,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279_0,1,AL_856715504,0.8433124423027039,0.7686548332373301,0.6749116778373718,0.7215957,0.6918586,0.6749117,0.8306508,0.84331244,0.797341,0.81986326,0.8069986,0.7860386,0.78206205,0.74657136,0.7226539,0.16840076446533203,0.856715504975007,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027c_0,1,AL_858696578,0.8989374041557312,0.679716927309831,0.3640395402908325,0.36403954,0.44912094,0.46418604,0.81453955,0.8989374,0.8943678,0.8938997,0.88877445,0.6244915,0.8177388,0.52867573,0.5178317,0.5348978638648987,0.8586965786716,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027e_0,1,AL_861633303,0.864814817905426,0.7040046236167351,0.07263831049203873,0.6615385,0.626943,0.69321305,0.8648148,0.8615575,0.85579395,0.86092716,0.7348029,0.07263831,0.797862,0.72907543,0.6888889,0.7921765074133873,0.861633303990177,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000280_0,1,AL_865374628,0.9074093103408813,0.818806196252505,0.6968437433242798,0.7305709,0.69684374,0.7091896,0.90540755,0.9074093,0.8761726,0.8692454,0.8699308,0.85714287,0.86200124,0.76853836,0.77322197,0.21056556701660156,0.865374628727157,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286_0,1,AL_874512983,0.8737704753875732,0.7495804329713186,0.539226233959198,0.6021558,0.57277983,0.53922623,0.7192192,0.8737705,0.8582236,0.87330836,0.853271,0.8580473,0.8479705,0.8053547,0.59163815,0.33454424142837524,0.874512983982759,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028d_0,1,AL_884698887,0.903979480266571,0.68644680082798,0.41555556654930115,0.4378675,0.41661686,0.41555557,0.8285199,0.9039795,0.8938518,0.8816433,0.85047424,0.8454005,0.79719585,0.5218616,0.444395,0.4884239137172699,0.884698887235409,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000290_0,1,AL_886434186,0.832227885723114,0.7464870860179266,0.5926147699356079,0.77302873,0.7185301,0.65914786,0.77458465,0.7831424,0.7901325,0.8322279,0.7853801,0.7718372,0.75619245,0.72102636,0.59261477,0.2396131157875061,0.886434186968493,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000291_0,1,AL_886827535,0.8599173426628113,0.8024376630783081,0.7169943451881409,0.77916306,0.73320353,0.71699435,0.7976683,0.8049347,0.80775714,0.85709304,0.81488204,0.8017889,0.8159223,0.83992726,0.85991734,0.1429229974746704,0.886827535805052,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298_0,1,AL_897585652,0.8539993166923523,0.7600767811139425,0.542136013507843,0.6793304,0.62983173,0.75919807,0.8139115,0.82179374,0.7916904,0.8539993,0.80874616,0.81229436,0.8221734,0.78581625,0.542136,0.3118633031845093,0.897585652364085,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029b_0,1,AL_899193687,0.9130054712295532,0.6602293824156126,0.39942803978919983,0.40809444,0.39942804,0.44913885,0.8756603,0.9130055,0.8801766,0.8679943,0.8415442,0.80781716,0.63026094,0.4251825,0.42444977,0.5135774314403534,0.899193687978022,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e_0,1,AL_900964122,0.8250306248664856,0.6679150983691216,0.4046153724193573,0.5581345,0.542518,0.49781108,0.7721519,0.8124334,0.40461537,0.6585366,0.8250306,0.79306716,0.7650015,0.7361223,0.6495587,0.4204152524471283,0.900964122883751,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a1_0,1,AL_903391566,0.7746967077255249,0.6973594526449839,0.6387434601783752,0.6787826,0.63874346,0.65412825,0.66820276,0.6897196,0.69628036,0.7746967,0.72396857,0.7227727,0.7123172,0.6896552,0.719046,0.13595324754714966,0.903391566626209,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a5_0,1,AL_908103441,0.8305823802947998,0.7183498044808706,0.5184972882270813,0.65628856,0.6426513,0.63834196,0.8133686,0.8305824,0.8125209,0.5184973,0.8045495,0.7964763,0.78956586,0.6455156,0.6718393,0.3120850920677185,0.908103441449192,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a6_0,1,AL_913132565,0.8574660420417786,0.7390366345643997,0.5319789052009583,0.59409356,0.5795854,0.5319789,0.82712454,0.8013612,0.85612303,0.85746604,0.8350092,0.81252176,0.7608669,0.72632456,0.68598455,0.3254871368408203,0.913132565023477,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a7_0,1,AL_915289576,0.7594617605209351,0.6444671427210172,0.497826486825943,0.6243758,0.58717746,0.4978265,0.64766306,0.6275767,0.6063581,0.6701839,0.6104888,0.7005254,0.7473413,0.75946176,0.65462697,0.26163527369499207,0.915289576335336,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002af_0,1,AL_923415269,0.8253915905952454,0.7106873715917269,0.2804718315601349,0.68462926,0.64362717,0.624031,0.7748694,0.7836002,0.7881821,0.28047183,0.8114804,0.8012313,0.8253916,0.7659425,0.7447917,0.5449197590351105,0.923415269131924,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b5_0,1,AL_929012338,0.8708881139755249,0.8042419503132502,0.7222128510475159,0.73211896,0.72221285,0.73323053,0.84756976,0.8708881,0.83348536,0.8694093,0.83908045,0.83908045,0.8196864,0.78699833,0.75714284,0.14867526292800903,0.929012338932428,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b7_0,1,AL_931736119,0.8564348816871643,0.795355886220932,0.6730518341064453,0.778812,0.7375768,0.7211464,0.8417266,0.8564349,0.8207702,0.67305183,0.8327444,0.82994187,0.8298755,0.81990874,0.8022814,0.183383047580719,0.931736119836047,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be_0,1,AL_943000855,0.8681511878967285,0.7305054068565369,0.568345308303833,0.5883685,0.58190954,0.5683453,0.7937996,0.8681512,0.8544711,0.82990944,0.8409567,0.81734306,0.7853483,0.6023332,0.63512903,0.2998058795928955,0.943000855567893,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bf_0,1,AL_944013254,0.8841116428375244,0.848796526590983,0.81232750415802,0.87810135,0.84351146,0.8123275,0.875943,0.8431244,0.821703,0.8510029,0.8242018,0.8518519,0.8439716,0.85570776,0.88411164,0.0717841386795044,0.944013254246673,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c0_0,1,AL_944179111,0.8686304688453674,0.7357845604419708,0.5491219758987427,0.6011491,0.58942586,0.549122,0.8560011,0.86863047,0.8441744,0.8286894,0.84261084,0.8392798,0.7721347,0.6328269,0.6053702,0.31950849294662476,0.944179111800118,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd_0,1,AL_962382407,0.8089105486869812,0.7050830374161402,0.596287727355957,0.62357813,0.5962877,0.6101861,0.79684883,0.80891055,0.7924399,0.78842974,0.7945619,0.7780357,0.63434434,0.6009105,0.63646305,0.21262282133102417,0.962382407388759,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ce_0,1,AL_964227369,0.883741557598114,0.7805988291899363,0.6189780831336975,0.63146394,0.628309,0.79730177,0.88083166,0.88374156,0.8374544,0.84887904,0.8715589,0.8245047,0.82857144,0.7155915,0.6189781,0.2647634744644165,0.964227369682566,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cf_0,1,AL_968397654,0.8310258984565735,0.6500634923577309,0.35217902064323425,0.79144645,0.75820225,0.74256766,0.82165605,0.826455,0.8249174,0.8310259,0.47862718,0.35217902,0.44420266,0.42208865,0.5073937,0.47884687781333923,0.96839765488444,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d1_0,1,AL_970712567,0.831204891204834,0.7434202233950297,0.44262295961380005,0.7456914,0.6828843,0.44262296,0.73062074,0.78761464,0.80756444,0.8096842,0.8312049,0.8013621,0.77345353,0.7610359,0.74730355,0.38858193159103394,0.970712567517793,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d2_0,1,AL_973501465,0.9002766609191895,0.7405379042029381,0.49761685729026794,0.6172985,0.5792525,0.6306362,0.8987389,0.90027666,0.8726552,0.49761686,0.8698941,0.8572219,0.8105046,0.74662954,0.6057299,0.4026598036289215,0.973501465910554,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_0,1,AL_977064090,0.7871634364128113,0.7186217854420344,0.6106194853782654,0.67170686,0.64828587,0.62931335,0.74934673,0.7605798,0.78716344,0.7714718,0.77672005,0.7516024,0.7512208,0.7154308,0.6106195,0.1765439510345459,0.977064090388045,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d4_0,1,AL_977131316,0.8294898867607117,0.7628981868426005,0.502707302570343,0.7705768,0.72840166,0.72744906,0.82081765,0.82483697,0.80308473,0.5027073,0.8022713,0.8294899,0.77684504,0.7885877,0.7797102,0.32678258419036865,0.977131316205864,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5_0,1,AL_979258218,0.9059967398643494,0.6898935412367185,0.3670886158943176,0.3759474,0.36708862,0.3876683,0.83846134,0.8832449,0.8968413,0.90599674,0.8688413,0.8740127,0.8395895,0.59732187,0.4437086,0.5389081239700317,0.979258218245825,core_forest,"{""type"":""MultiPoint"",""coordinates"":[]}"
